T Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8
517.773700040103 9.17287587778983E-21 1.36803235957592E-15 3.99923728339013E-11 2.63564991936242E-7 0.00102770848854482 0.338205917585459 5.15959717490257 94.5011689354184
523.176462741262 8.1573532549794E-21 1.23395187764352E-15 3.66172209472735E-11 2.45071607707094E-7 0.000971361365298628 0.322396087441935 5.02157393827914 94.6550583678054
528.635601123153 7.25535658608378E-21 1.11316685533494E-15 3.35310421896927E-11 2.2790023211103E-7 0.00091818383846211 0.3073692260577 4.8877201750206 94.8039921871495
534.15170344359 6.45408781870416E-21 1.00434605511489E-15 3.07088154353729E-11 2.11955116494346E-7 0.000867995104155077 0.293085236381304 4.75790856089011 94.9481379956386
539.725364098625 5.74220163370935E-21 9.06292530423797E-16 2.81277025203203E-11 1.97147491120265E-7 0.000820624659731999 0.279506094414712 4.63201520211643 95.0876578816335
545.357183686594 5.10963968997912E-21 8.17930013907532E-16 2.57668572183583E-11 1.83395057844674E-7 0.000775911731305578 0.266595744608433 4.5099195944948 95.2227085657446
551.04776907284 4.5474838399769E-21 7.38290687345875E-16 2.36072508818692E-11 1.70621519085244E-7 0.000733704730929913 0.254320000082172 4.39150457768744 95.3534415468543
556.797733455104 4.0478261438008E-21 6.66504193428695E-16 2.16315133102959E-11 1.58756140585123E-7 0.000693860742169388 0.242646447504132 4.27665628535045 95.4800032476255
562.6076964296 3.60365375743421E-21 6.01787763560399E-16 1.98237875303067E-11 1.4773334563074E-7 0.000656245032802413 0.231544356461055 4.16526409166082 95.6025351590921
568.478284057784 3.20874699086174E-21 5.43437348521477E-16 1.81695972826983E-11 1.37492338533609E-7 0.000620730593436523 0.220984593151282 4.05722055477011 95.7211739839747
574.410128933814 2.8575890266791E-21 4.90819650212601E-16 1.66557261132931E-11 1.27976755328104E-7 0.000587197700841598 0.210939538233973 3.952421357665 95.8360517784068
580.403870252716 2.54528596261145E-21 4.43364962972371E-16 1.52701070589552E-11 1.19134339771555E-7 0.000555533504841008 0.201383008669444 3.85076524687353 95.9472960918026
586.460153879263 2.2674959944565E-21 4.00560742203582E-16 1.40017220060102E-11 1.10916642859687E-7 0.000525631637635233 0.192290183387885 3.7521539694158 96.055030104628
592.579632417569 2.02036669161034E-21 3.61945826364479E-16 1.28405098774271E-11 1.03278744189834E-7 0.000497391844469026 0.183637532626661 3.65649220836214 96.1593727638751
598.762965281412 1.80047943748329E-21 3.27105245870142E-16 1.17772828776096E-11 9.61789936166509E-8 0.000470719634590344 0.175402750779716 3.56368751732687 96.2604389160681
605.010818765293 1.60480021353155E-21 2.95665559187539E-16 1.08036500901185E-11 8.95787717506694E-8 0.000445525951487645 0.167564692606354 3.47365025419499 96.3583394376576
611.323866116229 1.43063599986853E-21 2.67290662468566E-16 9.91194778451452E-12 8.34422679490838E-8 0.000421726861430278 0.160103312650676 3.38629351434987 96.4531813626858
617.702787606303 1.2755961488678E-21 2.41678024516374E-16 9.09517584428425E-12 7.77362745411547E-8 0.000399243259375367 0.152999607727171 3.30153306364265 96.5450680076254
624.148270605966 1.13755816205281E-21 2.18555303781314E-16 8.34693977884191E-12 7.24299961176798E-8 0.00037800059134277 0.146235562332436 3.21928727131977 96.6340990933181
630.661009658106 1.01463736597829E-21 1.97677308488838E-16 7.66139782931449E-12 6.74948727955153E-8 0.000357928592397683 0.139794096847476 3.13947704310188 96.7203708639557
637.241706552892 9.05443159564228E-22 1.78876059332121E-16 7.03517905701949E-12 6.29211080395078E-8 0.000339046962728986 0.133712047355369 3.06296026494804 96.8029885778057
643.891070403393 8.0813292879915E-22 1.61887648466197E-16 6.46103359353729E-12 5.86644461960576E-8 0.000321194466420193 0.127913990870078 2.98863938092929 96.8831253750633
650.60981772199 7.21388681379177E-22 1.46532960397789E-16 5.93448312698253E-12 5.47017579710969E-8 0.000304309771444672 0.122383591204356 2.91640322357164 96.9609088207449
